item_id,genres,app_name,release_date
339600,Massively Multiplayer,VEGA Conflict,2015
339600,Strategy,VEGA Conflict,2015
414950,Indie,Star Nomad 2,2015
414950,RPG,Star Nomad 2,2015
414950,Simulation,Star Nomad 2,2015
414950,Strategy,Star Nomad 2,2015
408550,Indie,Puzzle Strike - Shadows Characters,2015
408550,Strategy,Puzzle Strike - Shadows Characters,2015
397640,Racing,Nulldrifters,2015
425140,Action,Design Award Costumes 2015 Set,2015
421890,Action,Avaris 2: The Return of the Empress,2015
421890,Casual,Avaris 2: The Return of the Empress,2015
421890,Simulation,Avaris 2: The Return of the Empress,2015
428400,Action,Nuclear Throne - Original Soundtrack by Jukio Kallio,2015
428400,Indie,Nuclear Throne - Original Soundtrack by Jukio Kallio,2015
428400,RPG,Nuclear Throne - Original Soundtrack by Jukio Kallio,2015
422300,Action,Element,2015
422300,Indie,Element,2015
422300,Strategy,Element,2015
422300,Early Access,Element,2015
428090,Action,Dragonpath Demo,2015
428090,Indie,Dragonpath Demo,2015
428090,RPG,Dragonpath Demo,2015
393380,Action,Squad,2015
393380,Indie,Squad,2015
393380,Strategy,Squad,2015
393380,Early Access,Squad,2015
370590,Action,Gem Wars: Attack of the Jiblets,2015
370590,Casual,Gem Wars: Attack of the Jiblets,2015
370590,Indie,Gem Wars: Attack of the Jiblets,2015
418170,Indie,MicroRC Simulation,2015
418170,Racing,MicroRC Simulation,2015
418170,Simulation,MicroRC Simulation,2015
418170,Sports,MicroRC Simulation,2015
424000,Action,Project Pulsation,2015
424000,Adventure,Project Pulsation,2015
386510,Action,Pyramid Raid,2015
386510,Casual,Pyramid Raid,2015
386510,Indie,Pyramid Raid,2015
421100,Strategy,Heroes of Normandie: US Rangers,2015
398472,Racing,WRC 5 - WRC eSports Pack 1,2015
403390,Adventure,Undercover Missions: Operation Kursk K-141,2015
412470,Action,Metal War Online: Retribution,2015
412470,Free to Play,Metal War Online: Retribution,2015
412470,Massively Multiplayer,Metal War Online: Retribution,2015
412470,Racing,Metal War Online: Retribution,2015
412470,Early Access,Metal War Online: Retribution,2015
380570,Action,Axion,2015
380570,Indie,Axion,2015
380570,RPG,Axion,2015
398471,Racing,WRC 5 - Season Pass,2015
386400,Casual,Foosball: World Tour,2015
386400,Indie,Foosball: World Tour,2015
386400,Sports,Foosball: World Tour,2015
401700,Casual,Foosball: World Tour - Bonus Cities,2015
401700,Indie,Foosball: World Tour - Bonus Cities,2015
401700,Sports,Foosball: World Tour - Bonus Cities,2015
423440,Indie,Choice of Kung Fu,2012
423440,RPG,Choice of Kung Fu,2012
406730,Indie,"1,000 Heads Among the Trees",2015
425030,Indie,Fantasy Grounds - Baldur's Gate Portrait Pack,2015
425030,RPG,Fantasy Grounds - Baldur's Gate Portrait Pack,2015
425030,Strategy,Fantasy Grounds - Baldur's Gate Portrait Pack,2015
425090,Indie,Fantasy Grounds - Baldur's Gate Enhanced Portrait Pack,2015
425090,RPG,Fantasy Grounds - Baldur's Gate Enhanced Portrait Pack,2015
425090,Strategy,Fantasy Grounds - Baldur's Gate Enhanced Portrait Pack,2015
425060,Indie,Fantasy Grounds - Baldur's Gate II Portrait Pack,2015
425060,RPG,Fantasy Grounds - Baldur's Gate II Portrait Pack,2015
425060,Strategy,Fantasy Grounds - Baldur's Gate II Portrait Pack,2015
425020,Indie,Fantasy Grounds - Icewind Dale Portrait Pack,2015
425020,RPG,Fantasy Grounds - Icewind Dale Portrait Pack,2015
425020,Strategy,Fantasy Grounds - Icewind Dale Portrait Pack,2015
412270,Action,Stories of Bethem: Full Moon,2015
412270,Adventure,Stories of Bethem: Full Moon,2015
412270,Indie,Stories of Bethem: Full Moon,2015
412270,RPG,Stories of Bethem: Full Moon,2015
398470,Racing,WRC 5 - WRC Concept Car S,2015
405590,Adventure,Stone Tales,2015
405590,Indie,Stone Tales,2015
200150,Casual,Battle Chess: Game of Kings™,2015
200150,Strategy,Battle Chess: Game of Kings™,2015
402460,Casual,Rubled,2015
423450,Indie,Choice of Kung Fu Demo,2012
423450,RPG,Choice of Kung Fu Demo,2012
412242,Action,MechWarrior Online™ - Heavy ‘Mech Performance Steam Pack,2015
412242,Free to Play,MechWarrior Online™ - Heavy ‘Mech Performance Steam Pack,2015
412242,Massively Multiplayer,MechWarrior Online™ - Heavy ‘Mech Performance Steam Pack,2015
412242,Simulation,MechWarrior Online™ - Heavy ‘Mech Performance Steam Pack,2015
412242,Strategy,MechWarrior Online™ - Heavy ‘Mech Performance Steam Pack,2015
412243,Action,MechWarrior Online™ - Assault ‘Mech Performance Steam Pack,2015
412243,Free to Play,MechWarrior Online™ - Assault ‘Mech Performance Steam Pack,2015
412243,Massively Multiplayer,MechWarrior Online™ - Assault ‘Mech Performance Steam Pack,2015
412243,Simulation,MechWarrior Online™ - Assault ‘Mech Performance Steam Pack,2015
412243,Strategy,MechWarrior Online™ - Assault ‘Mech Performance Steam Pack,2015
413710,Action,Blood and Gold: Caribbean!,2015
413710,Adventure,Blood and Gold: Caribbean!,2015
413710,Indie,Blood and Gold: Caribbean!,2015
413710,RPG,Blood and Gold: Caribbean!,2015
413710,Strategy,Blood and Gold: Caribbean!,2015
412240,Action,MechWarrior Online™ - Light ‘Mech Performance Steam Pack,2015
412240,Free to Play,MechWarrior Online™ - Light ‘Mech Performance Steam Pack,2015
412240,Massively Multiplayer,MechWarrior Online™ - Light ‘Mech Performance Steam Pack,2015
412240,Simulation,MechWarrior Online™ - Light ‘Mech Performance Steam Pack,2015
412240,Strategy,MechWarrior Online™ - Light ‘Mech Performance Steam Pack,2015
412241,Action,MechWarrior Online™ - Medium ‘Mech Performance Steam Pack,2015
412241,Free to Play,MechWarrior Online™ - Medium ‘Mech Performance Steam Pack,2015
412241,Massively Multiplayer,MechWarrior Online™ - Medium ‘Mech Performance Steam Pack,2015
412241,Simulation,MechWarrior Online™ - Medium ‘Mech Performance Steam Pack,2015
412241,Strategy,MechWarrior Online™ - Medium ‘Mech Performance Steam Pack,2015
407510,Action,Devilian,2015
407510,Free to Play,Devilian,2015
407510,Massively Multiplayer,Devilian,2015
407510,RPG,Devilian,2015
417540,Utilities,Gamefuel Driver Control,2015
425981,Action,Devilian: Awakened Pack,2015
425981,Free to Play,Devilian: Awakened Pack,2015
425981,Massively Multiplayer,Devilian: Awakened Pack,2015
425981,RPG,Devilian: Awakened Pack,2015
425980,Action,Devilian: Revival Pack,2015
425980,Free to Play,Devilian: Revival Pack,2015
425980,Massively Multiplayer,Devilian: Revival Pack,2015
425980,RPG,Devilian: Revival Pack,2015
377190,Indie,Pale Echoes,2015
377190,RPG,Pale Echoes,2015
379542,Simulation,FSX: Steam Edition - REX 4 Texture Direct Enhanced Edition Add-On,2015
379565,Simulation,FSX: Steam Edition - FTX Trees HD Add-On,2015
413580,Action,Reverse x Reverse,2015
413580,Indie,Reverse x Reverse,2015
270110,Action,Block Story™,2015
270110,Adventure,Block Story™,2015
270110,Indie,Block Story™,2015
270110,RPG,Block Story™,2015
426200,Simulation,RTK Maker - Face CG Koei Variety Set - 三国志ツクール 顔登録素材 「コーエーバラエティ」セット,2015
419476,Action,GGXrd System Voice - MILLIA RAGE,2015
426720,Simulation,RTK Maker - Face CG Gust Set - 三国志ツクール 顔登録素材 「ガスト」セット,2015
426700,Simulation,RTK Maker - Face CG Neo Romance Set - 三国志ツクール 顔登録素材 「ネオロマンス」セット,2015
426710,Simulation,RTK Maker - Face CG Tecmo Set - 三国志ツクール 顔登録素材 「テクモ」セット,2015
422670,Free to Play,RaceRoom - Audi Sport TT Cup 2015,2015
422670,Racing,RaceRoom - Audi Sport TT Cup 2015,2015
422670,Simulation,RaceRoom - Audi Sport TT Cup 2015,2015
422670,Sports,RaceRoom - Audi Sport TT Cup 2015,2015
390520,Action,PewDiePie: Legend of the Brofist,2015
390520,Adventure,PewDiePie: Legend of the Brofist,2015
390520,Indie,PewDiePie: Legend of the Brofist,2015
403880,Racing,MotoGP™15 Compact,2015
403880,Simulation,MotoGP™15 Compact,2015
403880,Sports,MotoGP™15 Compact,2015
409070,Action,Fist Slash: Of Ultimate Fury,2015
409070,Indie,Fist Slash: Of Ultimate Fury,2015
375840,Audio Production,Rytmik Ultimate,2015
375840,Utilities,Rytmik Ultimate,2015
421900,Indie,Shadowrun Chronicles: INFECTED Director's Cut,2015
421900,RPG,Shadowrun Chronicles: INFECTED Director's Cut,2015
421900,Strategy,Shadowrun Chronicles: INFECTED Director's Cut,2015
405360,Simulation,OMSI 2 Add-On Projekt Gladbeck,2015
412010,Action,Crossbow Warrior - The Legend of William Tell,2015
412010,Adventure,Crossbow Warrior - The Legend of William Tell,2015
412010,Indie,Crossbow Warrior - The Legend of William Tell,2015
325991,Simulation,Train Simulator: NJ TRANSIT® GP40PH-2B Loco Add-On,2015
420970,Indie,RoBoRumble,1998
420970,Strategy,RoBoRumble,1998
345350,RPG,LIGHTNING RETURNS™: FINAL FANTASY® XIII,2015
407600,Action,Raiden Legacy - Steam Edition,2015
419947,Action,GGXrd Extra Color Palettes - AXL LOW,2015
419946,Action,GGXrd Extra Color Palettes - POTEMKIN,2015
419948,Action,GGXrd Extra Color Palettes - FAUST,2015
419944,Action,GGXrd Extra Color Palettes - CHIPP ZANUFF,2015
419942,Action,GGXrd Extra Color Palettes - MAY,2015
419945,Action,GGXrd Extra Color Palettes - VENOM,2015
419941,Action,GGXrd Extra Color Palettes - KY KISKE,2015
419940,Action,GGXrd Extra Color Palettes - SOL BADGUY,2015
419943,Action,GGXrd Extra Color Palettes - MILLIA RAGE,2015
419939,Action,GGXrd System Voice - LEO WHITEFANG,2015
419933,Action,GGXrd System Voice - SLAYER,2015
419935,Action,GGXrd System Voice - BEDMAN,2015
419936,Action,GGXrd System Voice - RAMLETHAL VALENTINE,2015
419931,Action,GGXrd System Voice - FAUST,2015
419930,Action,GGXrd System Voice - AXL LOW,2015
419479,Action,GGXrd System Voice - POTEMKIN,2015
419478,Action,GGXrd System Voice - VENOM,2015
419477,Action,GGXrd System Voice - CHIPP ZANUFF,2015
419500,Action,Red Game Without A Great Name,2015
419500,Indie,Red Game Without A Great Name,2015
422691,Action,FIVE: Guardians of David Art Book,2015
422691,Adventure,FIVE: Guardians of David Art Book,2015
422691,Indie,FIVE: Guardians of David Art Book,2015
422691,RPG,FIVE: Guardians of David Art Book,2015
419090,Action,Vector Strain,2015
419090,Indie,Vector Strain,2015
426220,Action,Vector Strain OST,2015
426220,Indie,Vector Strain OST,2015
422690,Action,FIVE: Guardians of David Soundtrack,2015
422690,Adventure,FIVE: Guardians of David Soundtrack,2015
422690,Indie,FIVE: Guardians of David Soundtrack,2015
422690,RPG,FIVE: Guardians of David Soundtrack,2015
416190,Indie,Vehicle Simulator,2009
416190,Simulation,Vehicle Simulator,2009
425910,Indie,Essential Gliders,2015
425910,Simulation,Essential Gliders,2015
425920,Indie,Essential Helicopters,2015
425920,Simulation,Essential Helicopters,2015
425930,Indie,Essential Boats,2015
425930,Simulation,Essential Boats,2015
425750,Indie,Essential Planes,2015
425750,Simulation,Essential Planes,2015
425940,Indie,Essential Scenery,2015
425940,Simulation,Essential Scenery,2015
426900,Adventure,The Last Dream: Developer's Edition Demo,2015
426900,Casual,The Last Dream: Developer's Edition Demo,2015
426900,Indie,The Last Dream: Developer's Edition Demo,2015
422140,Simulation,Wrestling Spirit 3,2015
422140,Sports,Wrestling Spirit 3,2015
396360,Indie,LocoSoccer,2015
396360,Sports,LocoSoccer,2015
396360,Strategy,LocoSoccer,2015
397720,Simulation,Romance of the Three Kingdoms Maker / 三国志ツクール,2015
419966,Action,GGXrd Extra Color Palettes - LEO WHITEFANG,2015
422130,RPG,Comic Book Hero: The Greatest Cape,2015
422130,Simulation,Comic Book Hero: The Greatest Cape,2015
413590,Simulation,RTK Maker - Upgrade to Full Edition - 三国志ツクール フル版アップグレードキー,2015
348240,Action,Gun Wings,2014
348240,Casual,Gun Wings,2014
348240,Indie,Gun Wings,2014
412990,Action,The Escapists - Santa's Sweatshop,2015
412990,Adventure,The Escapists - Santa's Sweatshop,2015
412990,Indie,The Escapists - Santa's Sweatshop,2015
412990,Simulation,The Escapists - Santa's Sweatshop,2015
412990,Strategy,The Escapists - Santa's Sweatshop,2015
412410,Action,Castle Chaos,2015
412410,Indie,Castle Chaos,2015
412410,Strategy,Castle Chaos,2015
354030,Action,VolChaos,2015
354030,Adventure,VolChaos,2015
354030,Indie,VolChaos,2015
420650,Action,Ace of Spades: Battle Builder - Hurt + Heal Pack,2015
420650,Indie,Ace of Spades: Battle Builder - Hurt + Heal Pack,2015
420650,Massively Multiplayer,Ace of Spades: Battle Builder - Hurt + Heal Pack,2015
318680,Adventure,History in Letters - The Eternal Alchemist,2015
318680,Indie,History in Letters - The Eternal Alchemist,2015
379563,Simulation,FSX: Steam Edition - Diamond DA20-100 Katana 4X Add-On,2015
417890,Action,Apotheon Arena,2015
417890,Free to Play,Apotheon Arena,2015
417890,Indie,Apotheon Arena,2015
360940,Action,The Mean Greens - Plastic Warfare,2015
360940,Indie,The Mean Greens - Plastic Warfare,2015
343962,Simulation,FSX: Steam Edition - Arctic Rescue Add-On,2015
390402,Casual,Rocksmith® 2014 – Tenacious D - “Tribute”,2015
390402,Simulation,Rocksmith® 2014 – Tenacious D - “Tribute”,2015
390403,Casual,Rocksmith® 2014 – Tenacious D - “The Metal”,2015
390403,Simulation,Rocksmith® 2014 – Tenacious D - “The Metal”,2015
390405,Casual,Rocksmith® 2014 – Tenacious D Song Pack,2015
390405,Simulation,Rocksmith® 2014 – Tenacious D Song Pack,2015
413030,Action,Mytheon,2010
413030,Adventure,Mytheon,2010
413030,RPG,Mytheon,2010
390404,Casual,Rocksmith® 2014 – Tenacious D - “Master Exploder”,2015
390404,Simulation,Rocksmith® 2014 – Tenacious D - “Master Exploder”,2015
395200,Action,Ben and Ed,2015
395200,Adventure,Ben and Ed,2015
395200,Indie,Ben and Ed,2015
412170,Adventure,City of Chains,2015
412170,Indie,City of Chains,2015
412170,RPG,City of Chains,2015
412170,Strategy,City of Chains,2015
425360,Indie,100% Orange Juice - Sham & Sherry Character Pack,2015
425360,Strategy,100% Orange Juice - Sham & Sherry Character Pack,2015
337480,Action,Zombie Vikings,2015
337480,Adventure,Zombie Vikings,2015
402640,Action,Zombie Vikings - Raybjörn Character,2015
402640,Adventure,Zombie Vikings - Raybjörn Character,2015
412960,Action,Zombie Vikings - Soundtrack,2015
412960,Adventure,Zombie Vikings - Soundtrack,2015
348210,Adventure,Adventurer Manager - Endless Tower,2015
348210,Casual,Adventurer Manager - Endless Tower,2015
348210,Indie,Adventurer Manager - Endless Tower,2015
348210,RPG,Adventurer Manager - Endless Tower,2015
348210,Simulation,Adventurer Manager - Endless Tower,2015
402650,Action,Zombie Vikings - Frostbjörn Character,2015
402650,Adventure,Zombie Vikings - Frostbjörn Character,2015
421950,Adventure,Detective Grimoire Soundtrack,2015
421950,Indie,Detective Grimoire Soundtrack,2015
421940,Action,Haunt the House: Terrortown Soundtrack,2015
421940,Casual,Haunt the House: Terrortown Soundtrack,2015
421940,Indie,Haunt the House: Terrortown Soundtrack,2015
419210,Action,Bullet Heaven 2 - Soundtrack,2015
419210,Indie,Bullet Heaven 2 - Soundtrack,2015
392600,Indie,Volvox,2015
413330,Indie,Celestian Tales: Old North - Original Soundtrack,2015
413330,RPG,Celestian Tales: Old North - Original Soundtrack,2015
421920,Adventure,Message Quest: Original Soundtrack,2015
421771,Casual,Pool Nation FX - Unlock Offline,2015
421771,Indie,Pool Nation FX - Unlock Offline,2015
421771,Massively Multiplayer,Pool Nation FX - Unlock Offline,2015
421771,Simulation,Pool Nation FX - Unlock Offline,2015
421771,Sports,Pool Nation FX - Unlock Offline,2015
421771,Strategy,Pool Nation FX - Unlock Offline,2015
421770,Casual,Pool Nation FX - Unlock Online,2015
421770,Indie,Pool Nation FX - Unlock Online,2015
421770,Massively Multiplayer,Pool Nation FX - Unlock Online,2015
421770,Simulation,Pool Nation FX - Unlock Online,2015
421770,Sports,Pool Nation FX - Unlock Online,2015
421770,Strategy,Pool Nation FX - Unlock Online,2015
314000,Casual,Pool Nation FX Lite,2015
314000,Free to Play,Pool Nation FX Lite,2015
314000,Indie,Pool Nation FX Lite,2015
314000,Simulation,Pool Nation FX Lite,2015
314000,Sports,Pool Nation FX Lite,2015
314000,Strategy,Pool Nation FX Lite,2015
403680,Action,Dexterity Ball 3D™,2015
403680,Indie,Dexterity Ball 3D™,2015
403680,Racing,Dexterity Ball 3D™,2015
342280,Action,Manyland,2015
342280,Adventure,Manyland,2015
342280,Indie,Manyland,2015
342280,Massively Multiplayer,Manyland,2015
381050,Action,The Ritual on Weylyn Island,2015
381050,Adventure,The Ritual on Weylyn Island,2015
381050,Indie,The Ritual on Weylyn Island,2015
422210,Indie,Rise of Keepers,2015
422210,RPG,Rise of Keepers,2015
422210,Strategy,Rise of Keepers,2015
422210,Early Access,Rise of Keepers,2015
424310,Indie,Blessed Ones: The Magic Wolves,2015
424310,RPG,Blessed Ones: The Magic Wolves,2015
424310,Early Access,Blessed Ones: The Magic Wolves,2015
242680,Action,Nuclear Throne,2015
242680,Indie,Nuclear Throne,2015
242680,RPG,Nuclear Throne,2015
416770,Casual,SquareCells,2015
416770,Indie,SquareCells,2015
408510,Adventure,The Curious Expedition OST,2015
408510,Indie,The Curious Expedition OST,2015
408510,RPG,The Curious Expedition OST,2015
408510,Simulation,The Curious Expedition OST,2015
408510,Strategy,The Curious Expedition OST,2015
412670,Action,Bullet Heaven 2,2015
412670,Indie,Bullet Heaven 2,2015
395230,Action,HELLDIVERS™ - Ranger Pack,2015
394510,Action,HELLDIVERS™,2015
395232,Action,HELLDIVERS™ - Defenders Pack,2015
395233,Action,HELLDIVERS™ - Support Pack,2015
395234,Action,HELLDIVERS™ - Pilot Pack,2015
395231,Action,HELLDIVERS™ - Commando Pack,2015
392430,Racing,MotoGP™15 GP de Portugal Circuito Estoril,2015
392430,Simulation,MotoGP™15 GP de Portugal Circuito Estoril,2015
392430,Sports,MotoGP™15 GP de Portugal Circuito Estoril,2015
326020,Simulation,TS Marketplace: dia. 1/141 HTO 21t Coal Hopper Wagon Pack,2015
326021,Simulation,TS Marketplace: dia. 1/146 HTO 21t Coal Hopper Wagon Pack,2015
326029,Simulation,TS Marketplace: dia. 1/146 HTV 21t Coal Hopper Wagon Pack,2015
326028,Simulation,TS Marketplace: dia. 1/146 HTV 25t Coal Hopper Wagon Pack,2015
326026,Simulation,TS Marketplace: BDO 60T Unfitted Bogie Bolster Wagon Pack,2015
325956,Simulation,Train Simulator: Return to Maerdy Loco Add-On,2015
326031,Simulation,TS Marketplace: BRV 50T BORAIL EB/EC Wagons Pack,2015
415420,Action,Nyan Cat: Lost In Space,2015
415420,Casual,Nyan Cat: Lost In Space,2015
423770,Adventure,Our Love Will Grow,2015
423770,Indie,Our Love Will Grow,2015
423770,RPG,Our Love Will Grow,2015
423770,Simulation,Our Love Will Grow,2015
409160,Free to Play,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",2015
409160,Indie,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",2015
387060,Action,Earth Overclocked,2015
387060,Adventure,Earth Overclocked,2015
387060,Indie,Earth Overclocked,2015
423320,Indie,Pendragon Rising,2015
423320,RPG,Pendragon Rising,2015
423330,Indie,Pendragon Rising Demo,2015
423330,RPG,Pendragon Rising Demo,2015
423120,Indie,Community College Hero: Trial by Fire,2015
423120,RPG,Community College Hero: Trial by Fire,2015
423130,Indie,Community College Hero: Trial by Fire Demo,2015
423130,RPG,Community College Hero: Trial by Fire Demo,2015
369310,Casual,Monstro: Battle Tactics,2014
369310,Indie,Monstro: Battle Tactics,2014
369310,Strategy,Monstro: Battle Tactics,2014
421780,Casual,Monstro: Battle Tactics Soundtrack,2015
421780,Indie,Monstro: Battle Tactics Soundtrack,2015
421780,Strategy,Monstro: Battle Tactics Soundtrack,2015
410850,Action,DRAGON QUEST HEROES™ Slime Edition,2015
410850,RPG,DRAGON QUEST HEROES™ Slime Edition,2015
419070,Action,Warhammer: End Times - Vermintide Sigmar's Blessing,2015
419070,Indie,Warhammer: End Times - Vermintide Sigmar's Blessing,2015
412970,Action,Beatbuddy: On Tour,2015
412970,Casual,Beatbuddy: On Tour,2015
412970,Indie,Beatbuddy: On Tour,2015
404040,RPG,Lords of Magic: Special Edition,1997
404040,Strategy,Lords of Magic: Special Edition,1997
254920,Strategy,Lords of the Realm,1994
397350,RPG,Lords of the Realm II,1996
397350,Strategy,Lords of the Realm II,1996
254860,Simulation,Lords of the Realm III,2004
254860,Strategy,Lords of the Realm III,2004
414660,Adventure,Vampire Legends: The True Story of Kisilova,2015
414660,Casual,Vampire Legends: The True Story of Kisilova,2015
414110,Indie,Blood Code OST,2015
425170,Indie,The Purring Quest Original Soundtrack,2015
387240,Action,Steel Rain,2015
387240,Indie,Steel Rain,2015
387240,RPG,Steel Rain,2015
387240,Strategy,Steel Rain,2015
396810,Indie,The Black Watchmen - Season 2: Enduring Conflict,2015
396810,Massively Multiplayer,The Black Watchmen - Season 2: Enduring Conflict,2015
396810,RPG,The Black Watchmen - Season 2: Enduring Conflict,2015
422400,Action,PAYDAY 2: The Point Break Heists,2015
422400,RPG,PAYDAY 2: The Point Break Heists,2015
423740,Action,Save Your Mother,2015
423740,RPG,Save Your Mother,2015
424750,Casual,The BoX,2015
424750,Indie,The BoX,2015
422250,Action,ShipLord,2015
422250,Adventure,ShipLord,2015
422250,Casual,ShipLord,2015
422250,Indie,ShipLord,2015
399834,Action,Awesomenauts - Rockstar Announcer,2015
399834,Indie,Awesomenauts - Rockstar Announcer,2015
399834,Strategy,Awesomenauts - Rockstar Announcer,2015
256506,Action,Awesomenauts - Specimen X-58 Skin,2015
256506,Indie,Awesomenauts - Specimen X-58 Skin,2015
256506,Strategy,Awesomenauts - Specimen X-58 Skin,2015
421260,Strategy,Militia,2015
389850,Adventure,Legacy of Dorn: Herald of Oblivion,2015
389850,RPG,Legacy of Dorn: Herald of Oblivion,2015
425120,Casual,Carpe Diem - Extra Package,2015
425120,Free to Play,Carpe Diem - Extra Package,2015
425120,Indie,Carpe Diem - Extra Package,2015
366510,RPG,Ruzar - The Life Stone,2015
414920,Action,Corgi Warlock,2015
414920,Adventure,Corgi Warlock,2015
414920,Indie,Corgi Warlock,2015
425270,Adventure,Novus Inceptio - The Official Soundtrack,2015
425270,Indie,Novus Inceptio - The Official Soundtrack,2015
425270,RPG,Novus Inceptio - The Official Soundtrack,2015
395860,Adventure,The Last Dream: Developer's Edition,2015
395860,Casual,The Last Dream: Developer's Edition,2015
395860,Indie,The Last Dream: Developer's Edition,2015
257310,Action,Beatbuddy: Tale of the Guardians - Original Soundtrack,2015
257310,Adventure,Beatbuddy: Tale of the Guardians - Original Soundtrack,2015
257310,Casual,Beatbuddy: Tale of the Guardians - Original Soundtrack,2015
257310,Indie,Beatbuddy: Tale of the Guardians - Original Soundtrack,2015
416712,Indie,Jagged Alliance Online: Reloaded - Echo,2015
416712,RPG,Jagged Alliance Online: Reloaded - Echo,2015
416712,Strategy,Jagged Alliance Online: Reloaded - Echo,2015
416710,Indie,Jagged Alliance Online: Reloaded - Ivan,2015
416710,RPG,Jagged Alliance Online: Reloaded - Ivan,2015
416710,Strategy,Jagged Alliance Online: Reloaded - Ivan,2015
416713,Indie,Jagged Alliance Online: Reloaded - Raven,2015
416713,RPG,Jagged Alliance Online: Reloaded - Raven,2015
416713,Strategy,Jagged Alliance Online: Reloaded - Raven,2015
416711,Indie,Jagged Alliance Online: Reloaded - Shadow,2015
416711,RPG,Jagged Alliance Online: Reloaded - Shadow,2015
416711,Strategy,Jagged Alliance Online: Reloaded - Shadow,2015
359550,Action,Tom Clancy's Rainbow Six® Siege,2015
391960,Action,Super Mega Bob,2015
391960,Adventure,Super Mega Bob,2015
391960,Indie,Super Mega Bob,2015
408610,Action,Rocket League® - Chaos Run DLC Pack,2015
408610,Indie,Rocket League® - Chaos Run DLC Pack,2015
408610,Racing,Rocket League® - Chaos Run DLC Pack,2015
408610,Sports,Rocket League® - Chaos Run DLC Pack,2015
379250,Massively Multiplayer,Lif Demo,2015
379250,Simulation,Lif Demo,2015
369300,Adventure,Adventure Time: Finn and Jake Investigations,2015
420770,Action,The Legend of Dark Witch,2015
420770,Adventure,The Legend of Dark Witch,2015
420770,Casual,The Legend of Dark Witch,2015
420770,Indie,The Legend of Dark Witch,2015
413790,Adventure,Adventure Time: Artifact Checking,2015
376210,Action,The Isle,2015
376210,Adventure,The Isle,2015
376210,Indie,The Isle,2015
376210,Massively Multiplayer,The Isle,2015
376210,Simulation,The Isle,2015
376210,Early Access,The Isle,2015
371320,Adventure,Samsa and the Knights of Light,2015
371320,Indie,Samsa and the Knights of Light,2015
371320,RPG,Samsa and the Knights of Light,2015
404281,Casual,Construction Simulator 2015: St. John’s Hospital Fuchsberg,2015
404281,Simulation,Construction Simulator 2015: St. John’s Hospital Fuchsberg,2015
423760,Action,Hit Tank PRO,2015
423760,Adventure,Hit Tank PRO,2015
423760,Casual,Hit Tank PRO,2015
423760,Indie,Hit Tank PRO,2015
423760,Strategy,Hit Tank PRO,2015
424070,Action,Hit Tank PRO Demo,2015
424070,Adventure,Hit Tank PRO Demo,2015
424070,Casual,Hit Tank PRO Demo,2015
424070,Indie,Hit Tank PRO Demo,2015
424070,Strategy,Hit Tank PRO Demo,2015
304580,Casual,CITYCONOMY: Service for your City,2015
304580,Simulation,CITYCONOMY: Service for your City,2015
397040,Action,Sphere III: Enchanted World,2015
397040,Free to Play,Sphere III: Enchanted World,2015
397040,Massively Multiplayer,Sphere III: Enchanted World,2015
397040,RPG,Sphere III: Enchanted World,2015
346370,Action,Into The War,2015
346370,Indie,Into The War,2015
419951,Action,GOCCO OF WAR: Theme Song,2015
419951,Casual,GOCCO OF WAR: Theme Song,2015
419951,Indie,GOCCO OF WAR: Theme Song,2015
417110,Adventure,Mayjasmine Episode01 - What is God?,2015
417110,Indie,Mayjasmine Episode01 - What is God?,2015
417980,Action,Planet Diver,2015
417980,Indie,Planet Diver,2015
388291,Action,Just Cause™ 3 - Mini-Gun Racing Boat,2015
388291,Adventure,Just Cause™ 3 - Mini-Gun Racing Boat,2015
388290,Action,Just Cause™ 3 - Combat Buggy,2015
388290,Adventure,Just Cause™ 3 - Combat Buggy,2015
388294,Action,Just Cause™ 3 - Capstone Bloodhound RPG,2015
388294,Adventure,Just Cause™ 3 - Capstone Bloodhound RPG,2015
388292,Action,Just Cause™ 3 - Rocket Launcher Sports Car,2015
388292,Adventure,Just Cause™ 3 - Rocket Launcher Sports Car,2015
421880,Action,Plastiland,2015
421880,Adventure,Plastiland,2015
421880,Casual,Plastiland,2015
421880,Indie,Plastiland,2015
421880,Strategy,Plastiland,2015
388293,Action,Just Cause™ 3 - Final Argument Sniper Rifle,2015
388293,Adventure,Just Cause™ 3 - Final Argument Sniper Rifle,2015
410470,Action,Expander,2015
410470,Indie,Expander,2015
373380,Simulation,Content Pack - Europa Universalis IV: The Cossacks,2015
373380,Strategy,Content Pack - Europa Universalis IV: The Cossacks,2015
373370,Simulation,Expansion - Europa Universalis IV: The Cossacks,2015
373370,Strategy,Expansion - Europa Universalis IV: The Cossacks,2015
423600,Adventure,Adelantado Trilogy. Book one,2015
423600,Casual,Adelantado Trilogy. Book one,2015
423600,Simulation,Adelantado Trilogy. Book one,2015
423600,Strategy,Adelantado Trilogy. Book one,2015
415680,Simulation,Europa Universalis IV: Sabaton Soundtrack,2015
415680,Strategy,Europa Universalis IV: Sabaton Soundtrack,2015
421620,Indie,Dissonance: An Interactive Novelette,2015
422120,Action,Cally's Caves 3 - Soundtrack,2015
